Company ID,Category ID,External ID,Category,Source valuation,Before,Verified after,Status
45,3391,__export__.product_category_3391_556adfc2,Gold Tax Pipe,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
45,3639,product.product_category_goods,Goods,,Perpetual (at invoicing),Perpetual (at invoicing),excluded-preserved
45,301,__import__.pci_33,Gutter Fitting,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3389,__export__.product_category_3389_43d38a9f,HD (Blow) ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3418,__export__.product_category_3418_63901857,Heater Coil for Mould,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3398,__export__.product_category_3398_07a85175,JADE အိမ်သုတ်ဆေး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,305,__import__.pci_37,Junnet,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3434,__export__.product_category_3434_5212ee8b,KGO Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,306,__import__.pci_38,Kaw Bu,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,637,__import__.pp_pc_62,King သံစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3596,__export__.product_category_3596_176929b6,Lion Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3638,__export__.product_category_3638_fc0dd9bc,MOANA ကြက်စာခွက်,,Perpetual (at invoicing),Perpetual (at invoicing),excluded-preserved
45,3330,__export__.product_category_3330_0f8f8cdd,Main Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3329,__export__.product_category_3329_955610ef,Main Label,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3332,__export__.product_category_3332_c0213c6d,Main Other,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3328,__export__.product_category_3328_0e741a16,Main Plastic,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3331,__export__.product_category_3331_42d6dd01,Main String,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3433,__export__.product_category_3433_a65cdc81,Mango Clip,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3393,__export__.product_category_3393_0ab4ede0,Mango Gutter,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,367,__export__.product_category_367_42babad3,Mango Hose,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,366,__export__.product_category_366_50484782,Mango Pipe,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3590,__export__.product_category_3590_8a613db8,Mango Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3405,__export__.product_category_3405_572ea9ac,Mango Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3594,__export__.product_category_3594_68bfc509,Marble Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3406,__export__.product_category_3406_22d07546,Marble ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3422,__export__.product_category_3422_214ae66d,Oil,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3623,__export__.product_category_3623_7649ecd1,PVC Ball Valve Blue စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3624,__export__.product_category_3624_ee11affb,PVC Ball Valve Green စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3625,__export__.product_category_3625_0d18290d,PVC Ball Valve Red စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,317,__import__.pci_49,PVC Door,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3380,__export__.product_category_3380_cb3af103,Packing,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3426,__export__.product_category_3426_aa200459,Packing for Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3627,__export__.product_category_3627_92f27a69,Packing(Hose),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3421,__export__.product_category_3421_b9f2d3d8,Packing-Plastic,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3425,__export__.product_category_3425_6e00d62b,Packing-Sticker,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3582,__export__.product_category_3582_2591cd4b,Pallet,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,320,__import__.pci_52,Panel Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3410,__export__.product_category_3410_cda444f5,Pipe (အရောင်ဖျော့),Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
45,3388,__export__.product_category_3388_bb325bf4,Pipe(ပေတို),Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
45,1896,__export__.product_category_1896_e773602c,Popular Group,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,599,__import__.pp_pc_22,Popular Group / BOX,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,587,__import__.pp_pc_9,Popular Group / Brush,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,616,__import__.pp_pc_40,Popular Group / King  အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,615,__import__.pp_pc_39,Popular Group / King ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,614,__import__.pp_pc_38,Popular Group / King ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,613,__import__.pp_pc_37,Popular Group / King ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,617,__import__.pp_pc_41,Popular Group / King ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,612,__import__.pp_pc_36,Popular Group / King ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,622,__import__.pp_pc_46,Popular Group / King ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,611,__import__.pp_pc_35,Popular Group / King ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,619,__import__.pp_pc_43,Popular Group / King ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,620,__import__.pp_pc_44,Popular Group / King ရေခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,618,__import__.pp_pc_42,Popular Group / King ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,621,__import__.pp_pc_45,Popular Group / King ဦးထုပ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3583,__export__.product_category_3583_d9648aa2,Popular Group / MOANA  Brush,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3631,__export__.product_category_3631_de6f9f2f,Popular Group / MOANA  ‌‌‌ဂေါ်ပြား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3412,__export__.product_category_3412_9895ff9d,Popular Group / MOANA Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3633,__export__.product_category_3633_c49a93c3,Popular Group / MOANA ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3634,__export__.product_category_3634_11a258fa,Popular Group / MOANA ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3613,__export__.product_category_3613_dc3140a5,Popular Group / MOANA ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3635,__export__.product_category_3635_be0b055f,Popular Group / MOANA ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3637,__export__.product_category_3637_88808c0e,Popular Group / MOANA ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,3636,__export__.product_category_3636_aa70904c,Popular Group / MOANA ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,623,__import__.pp_pc_47,Popular Group / Mango  Brush,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,2871,__export__.product_category_2871_2bb9e4b6,Popular Group / Mango Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,626,__import__.pp_pc_50,Popular Group / Mango ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,624,__import__.pp_pc_48,Popular Group / Mango တံမျက်စည်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,625,__import__.pp_pc_49,Popular Group / Mango ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,648,__import__.pp_pc_74,Popular Group / ORDER,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,672,__import__.pp_pc_99,Popular Group / Summit Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,678,__import__.pp_pc_105,Popular Group / Summit Foot Mass,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,662,__import__.pp_pc_89,Popular Group / Summit ကတော့,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,676,__import__.pp_pc_103,Popular Group / Summit ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,663,__import__.pp_pc_90,Popular Group / Summit ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,653,__import__.pp_pc_80,Popular Group / Summit ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,667,__import__.pp_pc_94,Popular Group / Summit ခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,658,__import__.pp_pc_85,Popular Group / Summit ဂေါ် ပြား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,666,__import__.pp_pc_93,Popular Group / Summit ဂျိုင့်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,655,__import__.pp_pc_82,Popular Group / Summit စင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,661,__import__.pp_pc_88,Popular Group / Summit စဉ့်နီတုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,677,__import__.pp_pc_104,Popular Group / Summit စားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,673,__import__.pp_pc_100,Popular Group / Summit ဆပ်ပြာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,657,__import__.pp_pc_84,Popular Group / Summit ဆီးအိုး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,652,__import__.pp_pc_79,Popular Group / Summit ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,651,__import__.pp_pc_78,Popular Group / Summit ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,669,__import__.pp_pc_96,Popular Group / Summit ပန်းအိုး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,671,__import__.pp_pc_98,Popular Group / Summit ပုဂံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,670,__import__.pp_pc_97,Popular Group / Summit ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,660,__import__.pp_pc_87,Popular Group / Summit ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,654,__import__.pp_pc_81,Popular Group / Summit မုန့်စင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,659,__import__.pp_pc_86,Popular Group / Summit မှန်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,668,__import__.pp_pc_95,Popular Group / Summit ယပ်တောင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,679,__import__.pp_pc_106,Popular Group / Summit ရေခဲဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,665,__import__.pp_pc_92,Popular Group / Summit ရေတကောင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,674,__import__.pp_pc_101,Popular Group / Summit ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,664,__import__.pp_pc_91,Popular Group / Summit လင်ဗန်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,675,__import__.pp_pc_102,Popular Group / Summit အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,656,__import__.pp_pc_83,Popular Group / Summit အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,608,__import__.pp_pc_31,Popular Group / ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,596,__import__.pp_pc_19,Popular Group / ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,598,__import__.pp_pc_21,Popular Group / ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,271,__import__.pci_3,Popular Group / စက်ဘီးခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,605,__import__.pp_pc_28,Popular Group / စင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,607,__import__.pp_pc_30,Popular Group / စားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,584,__import__.pp_pc_6,Popular Group / ဆပ်ပြာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,586,__import__.pp_pc_8,Popular Group / ဆီးအိုး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
45,597,__import__.pp_pc_20,Popular Group / ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
